YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,WS50M_RANGE,WD50M,PS,WS10M,WS10M_RANGE,WD10M,WS50M
2000,12,7,14.6,8.8,11.69,14.21,11.54,21.94,10.4,7.08,71.5,0.0,6.59,174.12,101.34,4.04,3.97,172.88,5.85
2000,12,8,16.19,6.58,11.38,14.8,12.36,23.63,11.27,6.04,55.19,0.0,6.01,219.88,101.14,2.41,3.55,218.62,3.59
2000,12,9,15.87,10.18,13.02,15.27,11.16,22.58,11.42,7.81,70.75,0.0,3.3,293.56,101.59,3.22,1.73,293.94,4.84
2000,12,10,14.84,12.76,13.8,14.59,6.07,17.78,11.71,9.09,86.31,0.01,1.93,310.19,102.21,4.84,3.11,310.31,7.3
2000,12,11,14.21,11.13,12.67,14.3,7.24,18.27,11.03,8.06,82.69,0.06,1.92,315.62,102.51,4.64,2.9,315.56,6.84
2000,12,12,14.92,11.4,13.16,14.86,7.7,19.06,11.37,8.24,80.62,0.42,5.16,331.06,102.52,3.55,3.55,331.38,5.14
2000,12,13,12.79,6.55,9.67,12.56,13.81,20.88,7.07,6.1,70.19,0.0,4.29,267.88,102.27,3.56,2.2,268.5,5.13
2000,12,14,14.99,5.08,10.04,13.65,13.59,22.79,9.19,5.49,56.56,0.0,7.12,243.5,101.66,3.48,4.39,243.25,5.23
2000,12,15,14.06,5.87,9.97,13.72,12.93,21.74,8.81,5.98,61.88,0.01,4.77,269.56,101.02,4.62,1.52,269.94,7.18
2000,12,16,12.8,7.71,10.25,13.12,7.58,16.54,8.97,6.59,73.31,0.09,3.94,308.19,101.25,5.08,3.08,308.12,7.33
2000,12,17,11.64,7.56,9.6,11.89,8.01,16.33,8.32,6.41,77.19,2.24,3.98,273.31,101.44,3.84,1.71,273.38,5.66
2000,12,18,11.91,7.53,9.72,11.43,6.02,15.48,9.46,6.41,75.5,0.69,5.41,282.5,101.79,3.6,2.55,281.69,5.38
2000,12,19,11.86,6.19,9.02,11.37,10.85,18.56,7.71,5.86,72.5,0.0,4.37,202.5,101.68,2.63,3.03,202.81,3.63
2000,12,20,10.78,3.75,7.26,11.1,15.4,19.23,3.83,5.13,66.75,0.0,5.63,184.75,101.02,4.36,2.54,183.62,6.58
2000,12,21,13.56,11.13,12.35,13.38,8.37,18.4,10.03,8.24,86.06,9.05,6.56,153.5,100.6,5.06,5.98,152.38,7.61
2000,12,22,13.15,10.6,11.87,13.45,5.15,15.88,10.74,7.93,85.19,1.07,4.89,165.12,100.69,3.92,2.65,179.81,5.95
2000,12,23,12.88,8.5,10.69,12.51,6.15,16.15,10.01,7.02,76.94,0.87,6.16,156.5,100.68,3.13,3.43,156.19,4.69
2000,12,24,12.78,6.0,9.39,12.65,12.75,20.08,7.32,5.86,66.81,0.0,7.2,207.25,100.54,4.78,4.8,206.0,6.75
2000,12,25,12.45,7.77,10.11,12.59,9.73,17.99,8.26,6.65,74.12,0.35,7.39,240.88,99.95,4.88,5.94,239.44,7.16
2000,12,26,14.62,7.5,11.06,14.54,13.72,22.14,8.42,6.53,64.44,0.01,5.1,226.56,99.88,5.7,4.44,225.5,8.38
2000,12,27,14.8,8.49,11.65,14.85,7.79,19.87,12.08,7.02,67.69,0.51,4.57,246.25,99.14,7.38,3.23,245.62,9.88
2000,12,28,12.87,8.58,10.73,13.1,4.24,15.48,11.23,7.02,75.88,1.38,5.05,275.69,99.87,8.85,4.88,274.62,11.66
2000,12,29,12.9,8.43,10.66,13.08,7.71,16.73,9.01,6.96,74.81,6.01,10.25,272.19,99.88,10.3,8.84,270.94,13.54
2000,12,30,13.14,7.51,10.33,13.15,7.68,17.97,10.29,6.53,70.56,2.5,10.0,254.12,99.86,6.66,8.46,252.88,9.24
2000,12,31,11.21,7.47,9.33,11.66,1.87,12.01,10.14,6.47,77.81,18.12,10.91,300.38,99.58,16.08,9.37,299.31,20.33
2001,1,1,11.98,6.41,9.19,11.83,7.47,15.24,7.77,5.98,69.44,0.02,11.99,269.31,101.17,5.08,8.93,269.62,6.91
2001,1,2,11.02,4.76,7.89,10.51,13.41,18.57,5.15,5.43,66.94,0.0,6.35,208.5,101.02,3.25,3.36,206.69,4.84
2001,1,3,12.55,9.4,10.98,12.39,8.34,17.76,9.42,7.32,81.56,0.0,3.14,277.94,101.41,5.15,2.62,277.81,7.84
2001,1,4,11.54,8.37,9.95,11.27,8.24,16.45,8.21,6.84,81.94,0.0,5.05,250.94,101.43,4.29,3.09,250.56,6.68
2001,1,5,14.56,9.68,12.12,13.94,9.72,20.37,10.65,7.45,74.75,0.0,8.3,236.06,101.29,3.72,4.71,235.5,5.72
2001,1,6,15.95,8.41,12.18,15.17,14.02,24.3,10.27,6.9,62.44,0.0,5.76,201.06,100.78,3.41,3.01,200.06,5.53
2001,1,7,13.87,8.52,11.19,13.91,9.46,19.39,9.93,7.08,71.69,0.41,4.87,281.88,100.74,4.08,3.69,282.19,6.22
2001,1,8,12.1,8.17,10.13,12.32,2.77,13.42,10.65,6.77,78.06,2.53,8.72,289.88,100.99,8.16,8.46,289.62,11.03
2001,1,9,11.43,4.86,8.15,11.08,9.19,15.9,6.71,5.31,65.12,0.01,10.31,244.94,101.63,4.73,7.27,244.31,6.68
2001,1,10,9.55,0.08,4.82,9.41,14.57,18.05,3.48,3.85,57.12,0.0,5.73,197.62,101.61,3.71,3.3,196.5,5.49
2001,1,11,11.22,2.08,6.65,11.1,13.21,19.78,6.57,4.46,56.19,0.0,4.46,167.44,101.32,4.04,1.86,166.62,5.99
2001,1,12,11.15,3.87,7.51,11.4,11.47,18.83,7.36,5.13,64.88,0.0,5.33,164.12,100.51,3.34,2.89,162.62,4.98
2001,1,13,10.43,8.32,9.37,10.5,5.6,13.62,8.01,6.9,86.94,0.47,2.96,266.88,99.89,2.94,2.8,264.81,4.27
2001,1,14,12.2,9.73,10.97,12.0,4.21,14.03,9.82,7.51,85.0,11.71,9.33,84.0,100.1,6.48,8.19,83.06,8.98
2001,1,15,11.33,8.87,10.1,11.44,4.2,13.74,9.55,7.02,85.12,2.65,6.19,135.81,101.04,4.07,3.47,135.88,5.98
2001,1,16,11.38,7.69,9.54,10.54,6.07,14.85,8.78,6.47,79.19,1.79,3.89,248.5,101.38,1.98,2.52,247.56,2.63
2001,1,17,10.8,8.31,9.56,10.69,5.67,14.48,8.81,6.77,85.56,0.58,1.98,276.75,101.48,3.46,1.85,276.88,5.04
2001,1,18,11.08,8.33,9.71,11.01,6.37,15.05,8.69,6.77,84.44,0.59,6.9,262.88,101.59,3.86,5.18,263.0,5.48
2001,1,19,10.96,7.19,9.08,11.44,10.93,18.28,7.35,6.29,79.56,5.55,3.46,206.0,100.94,4.69,3.44,205.38,6.69
2001,1,20,11.74,9.47,10.6,12.03,5.38,14.5,9.12,7.32,86.38,5.59,5.09,306.69,100.76,5.09,4.45,305.5,7.3
2001,1,21,12.34,7.9,10.12,12.51,3.83,14.31,10.48,6.59,74.94,2.64,5.09,326.31,101.64,8.2,6.05,325.94,10.97
2001,1,22,11.81,6.98,9.4,11.83,8.43,16.98,8.55,6.16,74.12,0.06,5.45,232.75,101.75,3.34,2.73,231.56,5.13
2001,1,23,11.76,4.06,7.91,11.65,13.91,19.96,6.05,5.13,61.44,0.0,3.77,254.19,101.46,4.52,2.59,253.81,7.16
2001,1,24,14.05,6.28,10.16,12.95,12.76,21.26,8.51,5.92,61.12,0.0,7.09,248.94,101.41,3.7,4.52,248.88,5.62
2001,1,25,15.01,6.37,10.69,13.87,14.37,22.89,8.52,5.98,59.69,0.0,8.15,214.19,101.19,2.77,5.01,213.88,4.38
2001,1,26,12.08,10.28,11.19,11.99,5.07,13.92,8.85,7.81,88.06,1.73,2.02,293.38,101.27,4.95,3.25,293.38,7.54
2001,1,27,10.98,8.1,9.55,11.16,7.88,14.97,7.08,6.77,83.38,0.31,3.49,242.44,100.78,5.69,3.38,241.62,8.12
2001,1,28,12.72,9.49,11.11,12.45,9.56,18.29,8.73,7.45,81.69,2.81,7.39,231.31,99.94,4.84,6.08,230.69,7.18
2001,1,29,11.6,7.78,9.69,11.98,6.26,15.44,9.18,6.65,79.25,2.09,5.27,259.19,99.5,5.5,5.41,257.94,7.67
2001,1,30,10.89,6.67,8.78,11.18,2.2,12.23,10.03,6.1,75.44,5.58,11.15,289.12,100.07,11.84,9.55,288.06,15.41
2001,1,31,10.31,6.02,8.16,10.63,4.6,13.07,8.47,5.86,75.25,4.59,6.28,290.69,100.54,9.09,5.8,289.62,12.02
2001,2,1,10.58,6.21,8.4,11.05,5.45,13.62,8.18,5.92,74.81,9.25,4.98,306.44,100.41,7.67,4.38,305.69,10.16
2001,2,2,9.51,2.0,5.75,10.37,3.7,11.63,7.92,4.39,61.0,0.22,6.98,327.38,101.28,10.08,5.93,327.19,12.99
2001,2,3,11.01,5.68,8.34,10.85,7.21,15.15,7.94,5.62,70.19,0.28,7.62,290.38,101.76,5.29,5.51,290.06,7.16
2001,2,4,10.52,3.55,7.03,10.01,13.57,17.86,4.29,4.88,64.38,0.0,4.87,230.5,101.55,3.2,3.12,215.75,4.54
2001,2,5,11.45,6.87,9.16,11.23,11.2,18.31,7.11,6.23,74.56,0.0,3.0,272.19,101.59,4.43,2.59,272.31,6.59
2001,2,6,12.2,7.65,9.93,11.99,13.29,20.01,6.72,6.47,74.38,0.0,5.39,193.25,101.73,3.48,2.89,192.19,5.23
2001,2,7,12.54,2.86,7.7,12.31,16.6,22.05,5.45,4.7,54.25,0.0,7.64,194.31,101.28,4.38,5.46,192.38,6.7
2001,2,8,11.05,4.76,7.9,11.4,14.24,18.82,4.57,5.49,67.31,0.0,6.66,264.38,101.04,4.16,4.34,263.38,6.01
2001,2,9,10.85,8.24,9.55,10.87,6.93,14.28,7.35,6.77,83.06,2.69,12.52,272.31,101.21,6.98,9.7,272.06,9.09
2001,2,10,11.87,6.62,9.25,11.93,3.44,13.69,10.26,6.04,70.75,2.39,4.16,318.0,101.7,9.79,4.15,317.75,12.89
2001,2,11,12.76,10.23,11.5,12.68,5.33,15.7,10.38,7.63,85.25,4.41,3.33,341.94,102.23,7.54,4.83,341.19,10.27
2001,2,12,12.0,9.29,10.65,11.96,7.97,16.51,8.55,7.14,84.94,0.0,1.8,343.0,102.39,5.34,3.31,343.0,7.86
2001,2,13,11.86,8.84,10.35,11.98,7.99,16.34,8.34,7.02,82.75,0.01,4.35,297.5,101.72,6.21,5.34,297.25,8.98
2001,2,14,12.84,8.63,10.73,12.93,9.52,17.91,8.39,7.02,78.38,0.0,7.0,181.56,101.24,3.78,3.74,180.62,5.68
2001,2,15,13.49,10.42,11.95,13.42,10.58,19.32,8.74,7.87,82.19,0.2,2.94,113.31,101.39,5.27,2.47,112.44,7.67
2001,2,16,13.52,10.03,11.78,13.45,7.1,17.29,10.19,7.57,80.88,1.6,2.74,125.94,101.92,6.31,4.05,125.44,8.68
2001,2,17,12.16,8.98,10.58,12.18,8.38,16.55,8.18,7.02,82.06,2.37,3.71,150.5,101.78,4.12,3.74,149.25,6.06
2001,2,18,11.4,8.69,10.05,11.9,4.42,14.11,9.69,6.9,84.19,4.58,3.92,200.38,101.52,2.06,1.94,200.5,2.97
2001,2,19,11.9,8.23,10.07,12.2,5.98,15.7,9.72,6.65,79.44,1.68,3.23,204.31,101.94,4.16,3.58,204.44,5.94
2001,2,20,11.49,7.63,9.56,11.74,8.43,15.83,7.4,6.41,78.0,0.03,5.88,285.75,101.9,6.07,5.12,285.88,8.38
2001,2,21,12.52,6.98,9.75,13.1,4.08,15.06,10.98,6.16,69.38,0.07,1.95,313.56,101.59,7.87,1.56,313.0,10.14
2001,2,22,12.73,7.26,9.99,13.15,6.59,16.47,9.88,6.29,70.38,0.12,1.95,289.56,101.2,7.54,3.11,289.25,10.0
2001,2,23,12.55,7.65,10.1,12.87,10.57,18.88,8.32,6.59,75.0,0.0,3.68,274.5,100.32,7.03,4.91,274.0,9.68
2001,2,24,13.23,8.3,10.76,13.43,12.3,20.17,7.87,6.9,75.5,0.0,5.35,218.81,99.91,3.98,3.09,219.81,6.07
2001,2,25,12.39,8.63,10.51,12.81,8.82,17.44,8.62,7.02,78.88,0.18,6.39,296.56,99.86,6.06,6.01,296.88,8.11
2001,2,26,9.69,3.62,6.65,10.65,4.4,11.93,7.53,4.94,66.94,0.25,4.28,304.31,100.41,7.59,5.19,304.19,10.09
2001,2,27,10.53,4.38,7.45,11.23,10.36,15.91,5.55,5.25,68.12,0.11,5.88,227.25,100.1,4.19,3.21,224.75,6.21
2001,2,28,9.82,4.86,7.34,10.5,5.12,13.14,8.01,5.43,72.56,0.9,3.16,257.44,99.7,6.52,4.1,256.62,8.81
2001,3,1,9.96,4.57,7.26,10.44,8.55,14.62,6.07,5.25,71.56,0.3,7.52,260.56,100.55,6.42,6.62,259.88,8.51
2001,3,2,16.0,4.37,10.19,15.3,17.48,25.09,7.62,5.25,49.31,0.25,5.21,214.81,100.4,6.28,3.54,213.5,9.56
2001,3,3,16.29,5.52,10.9,15.76,12.7,24.6,11.9,5.86,53.19,0.05,10.52,245.0,100.19,5.37,8.95,244.88,7.66
2001,3,4,16.67,9.39,13.03,15.98,12.71,23.76,11.05,7.32,66.19,0.0,5.78,214.81,100.75,3.37,3.53,215.12,5.15
2001,3,5,17.22,8.44,12.83,16.63,15.91,27.2,11.3,6.9,60.25,0.0,6.0,260.88,100.98,4.25,3.83,261.0,6.91
2001,3,6,15.62,11.62,13.62,15.4,10.16,21.94,11.79,8.42,79.31,0.0,7.38,274.06,101.33,3.62,4.93,274.75,5.34
2001,3,7,17.72,10.87,14.29,17.32,16.66,27.54,10.88,8.06,69.81,0.0,7.85,157.88,101.01,2.96,4.66,156.56,4.28
2001,3,8,16.15,11.41,13.78,16.26,8.49,21.07,12.58,8.36,74.94,0.24,6.11,252.12,100.83,4.58,5.22,251.44,6.58
2001,3,9,14.88,10.05,12.47,15.12,8.62,19.69,11.07,7.69,75.25,0.01,3.84,291.12,100.98,3.08,3.35,292.0,4.43
2001,3,10,13.83,10.84,12.33,14.16,8.7,18.1,9.4,8.06,83.12,0.14,2.23,284.06,101.12,4.07,2.66,284.31,6.06
2001,3,11,15.13,12.67,13.9,15.42,8.55,19.94,11.4,9.03,85.69,1.33,2.5,295.5,101.2,4.52,3.23,295.69,6.64
2001,3,12,16.4,9.91,13.15,16.8,15.28,24.98,9.7,7.63,70.44,0.0,7.52,193.44,101.08,2.71,4.45,184.12,4.22
2001,3,13,15.16,9.19,12.18,15.42,8.6,20.12,11.51,7.26,68.19,0.01,6.06,279.62,100.93,7.98,6.91,278.94,10.84
2001,3,14,14.1,7.22,10.65,14.53,8.82,18.99,10.17,6.29,65.31,0.0,7.05,310.31,101.32,5.68,5.42,310.56,7.62
2001,3,15,14.72,7.33,11.02,15.09,14.76,23.07,8.32,6.41,67.12,0.0,7.62,174.19,101.15,2.67,3.98,170.81,3.97
2001,3,16,15.76,9.77,12.76,15.52,8.7,21.27,12.58,7.57,69.25,0.03,4.38,160.25,100.64,5.78,3.51,159.25,7.95
2001,3,17,15.55,12.09,13.82,15.75,9.3,20.72,11.42,8.79,81.5,0.01,5.32,278.12,100.46,4.91,5.07,277.56,7.07
2001,3,18,15.22,10.6,12.9,15.87,8.3,20.5,12.19,8.0,76.88,0.01,4.07,323.06,100.65,3.08,3.49,309.5,4.45
2001,3,19,15.48,10.87,13.17,16.01,8.96,20.73,11.77,8.12,76.81,0.01,3.37,298.88,101.1,5.42,4.13,299.38,7.7
2001,3,20,16.37,9.51,12.94,16.41,14.58,24.19,9.62,7.39,68.19,0.0,6.55,278.69,101.23,3.56,4.25,279.44,5.27
2001,3,21,18.14,7.21,12.67,17.77,15.61,27.09,11.48,6.35,53.56,0.0,3.49,264.25,101.0,3.77,2.97,265.5,5.65
2001,3,22,19.01,8.28,13.65,18.48,14.24,27.36,13.12,6.84,53.81,0.0,4.33,267.19,100.89,5.38,4.37,267.31,8.3
2001,3,23,22.91,7.05,14.98,20.46,20.48,34.13,13.65,6.35,41.94,0.0,6.3,201.44,100.81,2.48,3.22,202.5,3.72
2001,3,24,24.71,5.73,15.22,22.01,19.48,35.12,15.64,5.8,33.81,0.0,7.25,215.88,100.35,3.12,3.23,216.44,4.87
2001,3,25,19.65,8.38,14.01,19.44,11.65,26.38,14.73,7.08,51.56,0.0,3.6,275.06,100.12,5.84,3.83,275.44,8.7
2001,3,26,16.76,10.77,13.76,17.66,9.77,22.46,12.69,8.24,73.0,0.0,5.06,265.69,100.26,3.95,3.62,267.12,5.58
2001,3,27,15.98,10.19,13.08,16.62,8.7,20.65,11.95,7.75,72.06,0.17,4.13,293.19,100.65,5.38,4.2,293.88,7.42
2001,3,28,17.63,9.34,13.48,17.7,15.12,26.19,11.06,7.39,65.19,0.0,7.09,225.94,100.76,3.52,5.73,224.12,5.01
2001,3,29,16.48,10.26,13.37,17.32,9.52,22.34,12.83,7.81,69.5,1.43,7.41,277.19,100.69,2.81,4.77,279.06,4.08
2001,3,30,13.29,7.88,10.58,13.78,4.2,15.65,11.46,6.71,70.94,6.61,7.66,291.44,100.31,9.15,6.84,290.94,11.89
2001,3,31,13.87,8.72,11.29,14.1,4.92,16.69,11.76,7.08,71.69,9.91,4.95,326.31,100.39,9.15,3.03,325.69,11.84
2001,4,1,15.13,10.42,12.78,15.78,7.34,19.24,11.9,7.87,75.88,0.03,5.73,340.38,101.16,6.17,4.95,340.0,8.2
2001,4,2,13.8,7.37,10.59,14.55,9.34,19.21,9.87,6.41,68.62,0.0,2.93,140.56,101.48,3.44,3.39,139.94,4.43
2001,4,3,14.19,5.32,9.76,14.39,9.56,19.68,10.12,5.49,58.19,0.0,5.16,97.44,101.54,3.1,3.41,95.56,4.13
2001,4,4,15.81,8.33,12.07,16.32,17.23,25.3,8.08,6.84,67.12,0.0,5.07,235.94,101.29,3.56,4.42,236.38,5.3
2001,4,5,15.93,12.32,14.12,16.55,10.05,21.32,11.27,8.85,80.25,0.05,4.41,295.0,101.32,6.45,5.38,295.5,8.84
2001,4,6,16.31,10.94,13.62,17.01,9.3,21.38,12.08,8.12,73.69,0.0,4.83,304.81,101.38,5.82,4.92,305.19,7.95
2001,4,7,18.22,11.49,14.86,18.54,16.47,27.58,11.11,8.48,70.31,6.04,5.09,263.38,100.75,4.28,4.09,264.0,5.95
2001,4,8,15.37,8.83,12.1,15.73,7.17,19.21,12.04,7.08,67.06,4.37,7.55,299.75,100.79,8.71,6.44,299.62,11.54
2001,4,9,14.95,8.92,11.94,15.81,6.12,18.97,12.84,7.08,68.06,1.26,3.32,304.44,101.18,10.45,2.27,303.75,13.12
2001,4,10,15.54,10.18,12.86,16.3,6.72,19.48,12.76,7.69,72.12,0.1,5.38,299.19,101.13,9.6,4.88,298.94,12.21
2001,4,11,14.8,8.61,11.7,15.41,6.8,18.89,12.08,6.96,68.12,0.64,7.48,288.62,100.72,8.09,6.46,288.44,10.55
2001,4,12,13.63,9.16,11.4,13.95,3.85,15.96,12.11,7.26,74.75,5.78,5.46,298.12,100.47,9.95,5.12,297.25,12.84
2001,4,13,14.46,8.86,11.66,15.22,7.54,18.8,11.26,7.08,71.0,0.35,3.49,302.94,100.91,7.45,4.88,302.69,9.79
2001,4,14,13.98,8.22,11.1,14.84,9.67,19.34,9.67,6.77,70.5,0.55,6.44,290.5,100.83,6.58,5.63,290.88,8.8
2001,4,15,13.55,5.9,9.73,15.19,8.63,17.99,9.37,5.74,62.06,0.14,2.12,237.19,101.36,4.27,2.27,224.06,5.62
2001,4,16,14.51,6.94,10.73,15.73,14.0,22.03,8.03,6.23,65.06,0.0,2.95,243.5,101.05,2.78,2.41,245.88,3.68
2001,4,17,15.66,7.18,11.42,16.58,15.0,23.62,8.62,6.35,61.69,0.0,5.31,206.31,100.67,3.19,4.88,208.69,4.12
2001,4,18,16.69,10.62,13.65,16.71,12.19,24.05,11.86,8.06,71.38,0.0,8.77,142.56,100.35,3.77,7.09,140.75,4.8
2001,4,19,15.85,9.24,12.55,17.12,10.46,21.47,11.0,7.32,67.38,0.11,5.3,217.38,100.29,4.36,3.61,202.62,5.7
2001,4,20,16.14,11.98,14.06,17.07,8.7,21.26,12.57,8.79,77.94,0.55,9.19,217.31,99.59,5.27,7.53,217.31,6.95
2001,4,21,12.75,6.66,9.71,13.98,6.87,16.37,9.49,6.16,67.81,0.97,5.4,299.0,100.05,7.67,5.44,298.94,9.67
2001,4,22,11.64,4.35,8.0,12.77,7.41,15.69,8.28,5.25,63.06,2.5,8.84,289.25,100.09,9.66,8.55,288.69,12.6
2001,4,23,16.88,8.95,12.91,17.69,15.38,25.04,9.65,7.26,63.75,0.0,4.22,281.69,100.42,4.8,3.06,282.12,7.23
2001,4,24,18.72,10.12,14.42,19.64,14.22,26.03,11.81,7.75,63.06,0.0,5.8,190.62,101.04,3.88,2.84,191.19,5.78
2001,4,25,22.06,10.0,16.03,22.13,17.87,31.88,14.01,7.63,51.69,0.0,8.7,154.56,101.09,3.35,6.29,153.44,4.89
2001,4,26,19.13,13.94,16.54,19.65,9.55,24.68,15.12,9.83,73.69,0.01,5.67,236.12,101.27,3.64,4.77,236.75,4.92
2001,4,27,18.59,11.98,15.28,19.07,12.98,26.53,13.55,8.79,70.88,0.26,6.15,135.12,100.96,2.89,4.89,133.0,3.76
2001,4,28,16.34,12.83,14.59,17.15,6.22,19.48,13.26,9.22,80.75,0.19,2.39,247.5,100.9,4.53,2.09,232.44,5.83
2001,4,29,16.26,12.57,14.41,17.46,6.89,20.13,13.24,9.03,80.19,0.43,3.02,164.62,100.71,3.74,2.11,164.25,5.06
2001,4,30,19.93,11.85,15.89,20.68,15.34,27.9,12.57,8.73,65.88,0.27,5.34,147.75,100.37,5.2,4.91,145.81,7.08
2001,5,1,19.62,12.48,16.05,20.74,12.6,26.78,14.18,9.03,67.25,0.13,6.12,170.19,100.73,3.48,5.11,168.88,5.08
2001,5,2,19.76,12.37,16.07,20.31,13.38,27.06,13.67,9.03,67.5,0.02,9.59,150.88,100.45,4.6,7.91,149.0,6.18
2001,5,3,16.71,11.51,14.11,18.08,8.1,21.0,12.9,8.54,74.19,0.55,3.95,321.12,100.27,6.4,4.59,321.56,7.96
2001,5,4,16.23,10.65,13.44,17.71,9.12,21.37,12.25,8.06,72.38,1.57,2.19,321.94,99.95,5.91,3.68,322.56,7.52
2001,5,5,15.31,10.31,12.81,16.08,6.36,18.9,12.55,7.81,73.81,17.3,5.76,293.0,100.21,7.87,6.73,292.81,10.14
2001,5,6,16.94,9.7,13.33,17.67,8.7,21.74,13.05,7.51,65.38,0.62,4.83,289.31,100.7,5.87,5.21,289.88,8.12
2001,5,7,16.32,9.9,13.11,16.95,9.51,21.0,11.49,7.57,68.38,0.28,4.44,275.19,100.97,4.77,3.93,276.0,6.66
2001,5,8,16.32,10.78,13.55,17.38,8.95,21.17,12.22,8.0,72.81,0.01,5.12,309.56,101.21,5.93,5.24,310.12,7.97
2001,5,9,18.55,10.69,14.62,19.68,14.84,26.12,11.29,8.06,65.88,0.03,6.02,162.62,101.02,3.55,4.48,160.94,4.46
2001,5,10,18.94,13.35,16.15,19.58,9.61,24.41,14.8,9.58,73.0,7.98,6.45,170.56,100.43,4.87,5.48,169.69,6.28
2001,5,11,16.98,14.47,15.73,17.35,4.42,19.2,14.79,10.25,85.75,19.64,4.34,302.0,100.39,4.56,4.18,300.81,6.17
2001,5,12,17.9,13.9,15.9,18.58,7.34,22.08,14.74,9.89,79.38,3.84,1.98,300.31,100.78,6.4,2.69,300.31,8.52
2001,5,13,18.5,13.09,15.8,19.33,9.95,23.88,13.94,9.4,74.31,0.02,5.86,235.31,100.87,4.73,4.87,234.75,6.45
2001,5,14,19.4,11.2,15.3,19.37,12.96,26.55,13.59,8.36,63.38,0.01,5.95,159.94,100.81,5.36,5.12,158.75,7.54
2001,5,15,21.26,12.75,17.01,21.58,16.24,30.19,13.96,9.16,63.25,0.0,7.41,160.81,100.82,3.02,5.05,149.5,4.15
2001,5,16,24.23,14.26,19.24,23.4,16.85,34.22,17.37,10.19,59.38,0.0,7.52,160.75,100.83,2.91,3.55,159.12,4.55
2001,5,17,25.45,12.46,18.95,24.08,16.37,35.15,18.79,9.16,48.75,0.0,7.98,219.94,100.55,3.94,5.28,219.5,6.18
2001,5,18,22.43,16.88,19.65,23.03,12.33,30.73,18.39,11.96,73.81,0.03,4.56,223.69,100.5,2.75,3.13,225.25,3.55
2001,5,19,20.05,16.48,18.26,20.6,6.08,23.69,17.61,11.72,81.12,0.05,2.33,169.5,100.42,2.68,2.33,169.12,3.45
2001,5,20,21.3,16.87,19.08,20.7,6.2,24.19,17.99,11.96,76.81,1.71,9.34,188.0,100.48,3.43,6.27,187.19,5.38
2001,5,21,21.36,16.01,18.69,22.45,10.92,28.21,17.29,11.35,74.19,0.26,7.52,207.62,100.57,4.69,5.95,207.94,6.06
2001,5,22,19.63,15.05,17.33,20.55,8.73,24.9,16.16,10.62,76.75,0.22,4.46,296.38,100.78,6.69,4.79,297.12,8.66
2001,5,23,20.15,14.19,17.17,21.85,10.86,26.04,15.18,10.07,72.12,0.23,4.2,228.75,101.17,3.88,3.38,229.38,5.01
2001,5,24,20.68,14.62,17.65,22.29,9.54,26.01,16.48,10.31,71.31,0.05,5.27,324.0,101.2,3.85,4.34,324.94,5.1
2001,5,25,19.98,15.31,17.65,20.98,9.14,24.68,15.55,10.8,76.44,1.76,4.14,297.88,100.99,5.85,4.76,298.25,7.82
2001,5,26,20.19,15.65,17.92,21.21,8.38,24.8,16.41,11.05,77.5,1.05,4.7,306.12,101.02,5.18,5.08,306.56,6.95
2001,5,27,20.79,15.7,18.25,22.12,9.02,25.74,16.72,11.05,75.44,0.17,1.85,170.31,101.54,3.36,2.05,185.06,4.7
2001,5,28,22.08,14.16,18.12,23.4,12.95,28.58,15.64,10.07,66.31,0.0,4.77,244.56,101.8,3.08,3.69,215.75,4.11
2001,5,29,22.36,11.98,17.17,23.68,12.18,28.53,16.35,8.91,58.44,0.0,5.29,155.5,101.53,2.48,3.66,155.75,3.2
2001,5,30,23.75,9.97,16.86,24.44,15.79,31.73,15.94,7.75,47.94,0.0,5.89,150.06,101.07,3.7,3.83,148.12,5.17
2001,5,31,24.01,10.99,17.5,25.0,16.43,32.26,15.83,8.36,51.62,0.0,3.84,149.81,100.75,3.86,1.9,147.38,5.49
2001,6,1,23.72,14.46,19.08,24.69,12.98,30.12,17.13,10.31,60.19,0.0,6.8,287.19,100.74,5.41,5.73,287.06,7.05
2001,6,2,22.78,13.19,17.98,23.9,10.2,28.4,18.21,9.58,59.5,0.0,4.21,301.5,100.92,6.71,4.52,301.81,8.62
2001,6,3,23.37,14.03,18.7,24.93,12.15,29.85,17.7,9.95,58.94,0.0,2.7,310.62,101.0,4.15,2.18,312.81,5.65
2001,6,4,21.98,13.93,17.96,23.56,9.62,27.18,17.56,9.95,64.12,0.0,5.21,242.25,101.52,4.75,4.87,244.0,6.18
2001,6,5,23.26,10.6,16.93,24.69,14.34,30.74,16.4,8.0,50.0,0.0,6.37,190.44,101.47,2.66,3.48,178.31,3.46
2001,6,6,26.51,11.96,19.23,27.19,21.45,38.16,16.71,9.09,50.5,0.0,7.52,233.06,100.78,4.4,6.21,232.81,6.02
2001,6,7,22.21,13.99,18.1,23.69,8.79,26.41,17.62,10.07,63.69,0.0,5.12,316.19,101.0,6.66,5.73,316.69,8.38
2001,6,8,23.95,11.54,17.74,25.9,17.2,32.89,15.69,8.91,56.44,0.0,10.01,191.31,100.9,4.09,8.05,186.12,5.18
2001,6,9,28.94,12.71,20.83,29.66,20.43,39.3,18.87,9.34,43.25,0.0,5.88,163.75,100.48,5.06,4.73,160.75,6.68
